proteome_id	sample	source	ecosystem	domain	mag_id_candidate	assembly_id_candidate	bin_id_candidate	mucc_img_like_id	source_analysis_accession	analysis_alias	filename	proteome_faa_basename	proteome_faa_stem	proteome_faa	n_proteins_used	checkpoint_batch	checkpoint_order	embedded_final_662	excluded_reason	download_url	download_fallback_urls
rumen__10674_0009_idba_bin.11	rumen__10674_0009_idba_bin.11	rumen	rumen	Bacteria	10674_0009_idba_bin.11	10674_0009_idba	bin.11		ERZ1038066	webin-genome-10674_0009_idba_bin.11	10674_0009_idba_bin.11.fa.gz	rumen__10674_0009_idba_bin.11.faa	rumen__10674_0009_idba_bin.11	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.11.faa	2029.0	25.0	12.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038066/10674_0009_idba_bin.11.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038066/10674_0009_idba_bin.11.fa.gz
rumen__10674_0009_idba_bin.110	rumen__10674_0009_idba_bin.110	rumen	rumen	Bacteria	10674_0009_idba_bin.110	10674_0009_idba	bin.110		ERZ1038067	webin-genome-10674_0009_idba_bin.110	10674_0009_idba_bin.110.fa.gz	rumen__10674_0009_idba_bin.110.faa	rumen__10674_0009_idba_bin.110	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.110.faa	1556.0	25.0	13.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038067/10674_0009_idba_bin.110.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038067/10674_0009_idba_bin.110.fa.gz
rumen__10674_0009_idba_bin.111	rumen__10674_0009_idba_bin.111	rumen	rumen	Bacteria	10674_0009_idba_bin.111	10674_0009_idba	bin.111		ERZ1038068	webin-genome-10674_0009_idba_bin.111	10674_0009_idba_bin.111.fa.gz	rumen__10674_0009_idba_bin.111.faa	rumen__10674_0009_idba_bin.111	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.111.faa	1695.0	25.0	14.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038068/10674_0009_idba_bin.111.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038068/10674_0009_idba_bin.111.fa.gz
rumen__10674_0009_idba_bin.113	rumen__10674_0009_idba_bin.113	rumen	rumen	Bacteria	10674_0009_idba_bin.113	10674_0009_idba	bin.113		ERZ1038069	webin-genome-10674_0009_idba_bin.113	10674_0009_idba_bin.113.fa.gz	rumen__10674_0009_idba_bin.113.faa	rumen__10674_0009_idba_bin.113	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.113.faa	1556.0	25.0	15.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038069/10674_0009_idba_bin.113.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038069/10674_0009_idba_bin.113.fa.gz
rumen__10674_0009_idba_bin.114	rumen__10674_0009_idba_bin.114	rumen	rumen	Bacteria	10674_0009_idba_bin.114	10674_0009_idba	bin.114		ERZ1038070	webin-genome-10674_0009_idba_bin.114	10674_0009_idba_bin.114.fa.gz	rumen__10674_0009_idba_bin.114.faa	rumen__10674_0009_idba_bin.114	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.114.faa	1894.0	25.0	16.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038070/10674_0009_idba_bin.114.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038070/10674_0009_idba_bin.114.fa.gz
rumen__10674_0009_idba_bin.115	rumen__10674_0009_idba_bin.115	rumen	rumen	Bacteria	10674_0009_idba_bin.115	10674_0009_idba	bin.115		ERZ1038071	webin-genome-10674_0009_idba_bin.115	10674_0009_idba_bin.115.fa.gz	rumen__10674_0009_idba_bin.115.faa	rumen__10674_0009_idba_bin.115	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.115.faa	1406.0	25.0	17.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038071/10674_0009_idba_bin.115.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038071/10674_0009_idba_bin.115.fa.gz
rumen__10674_0009_idba_bin.117	rumen__10674_0009_idba_bin.117	rumen	rumen	Bacteria	10674_0009_idba_bin.117	10674_0009_idba	bin.117		ERZ1038072	webin-genome-10674_0009_idba_bin.117	10674_0009_idba_bin.117.fa.gz	rumen__10674_0009_idba_bin.117.faa	rumen__10674_0009_idba_bin.117	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.117.faa	2355.0	25.0	18.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038072/10674_0009_idba_bin.117.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038072/10674_0009_idba_bin.117.fa.gz
rumen__10674_0009_idba_bin.118	rumen__10674_0009_idba_bin.118	rumen	rumen	Bacteria	10674_0009_idba_bin.118	10674_0009_idba	bin.118		ERZ1038073	webin-genome-10674_0009_idba_bin.118	10674_0009_idba_bin.118.fa.gz	rumen__10674_0009_idba_bin.118.faa	rumen__10674_0009_idba_bin.118	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.118.faa	2634.0	25.0	19.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038073/10674_0009_idba_bin.118.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038073/10674_0009_idba_bin.118.fa.gz
rumen__10674_0009_idba_bin.12	rumen__10674_0009_idba_bin.12	rumen	rumen	Bacteria	10674_0009_idba_bin.12	10674_0009_idba	bin.12		ERZ1038074	webin-genome-10674_0009_idba_bin.12	10674_0009_idba_bin.12.fa.gz	rumen__10674_0009_idba_bin.12.faa	rumen__10674_0009_idba_bin.12	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.12.faa	2861.0	25.0	20.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038074/10674_0009_idba_bin.12.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038074/10674_0009_idba_bin.12.fa.gz
rumen__10674_0009_idba_bin.122	rumen__10674_0009_idba_bin.122	rumen	rumen	Bacteria	10674_0009_idba_bin.122	10674_0009_idba	bin.122		ERZ1038075	webin-genome-10674_0009_idba_bin.122	10674_0009_idba_bin.122.fa.gz	rumen__10674_0009_idba_bin.122.faa	rumen__10674_0009_idba_bin.122	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.122.faa	1583.0	25.0	21.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038075/10674_0009_idba_bin.122.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038075/10674_0009_idba_bin.122.fa.gz
rumen__10674_0009_idba_bin.123	rumen__10674_0009_idba_bin.123	rumen	rumen	Bacteria	10674_0009_idba_bin.123	10674_0009_idba	bin.123		ERZ1038076	webin-genome-10674_0009_idba_bin.123	10674_0009_idba_bin.123.fa.gz	rumen__10674_0009_idba_bin.123.faa	rumen__10674_0009_idba_bin.123	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.123.faa	1930.0	25.0	22.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038076/10674_0009_idba_bin.123.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038076/10674_0009_idba_bin.123.fa.gz
rumen__10674_0009_idba_bin.126	rumen__10674_0009_idba_bin.126	rumen	rumen	Bacteria	10674_0009_idba_bin.126	10674_0009_idba	bin.126		ERZ1038077	webin-genome-10674_0009_idba_bin.126	10674_0009_idba_bin.126.fa.gz	rumen__10674_0009_idba_bin.126.faa	rumen__10674_0009_idba_bin.126	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.126.faa	1703.0	25.0	23.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038077/10674_0009_idba_bin.126.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038077/10674_0009_idba_bin.126.fa.gz
rumen__10674_0009_idba_bin.133	rumen__10674_0009_idba_bin.133	rumen	rumen	Bacteria	10674_0009_idba_bin.133	10674_0009_idba	bin.133		ERZ1038078	webin-genome-10674_0009_idba_bin.133	10674_0009_idba_bin.133.fa.gz	rumen__10674_0009_idba_bin.133.faa	rumen__10674_0009_idba_bin.133	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.133.faa	2001.0	25.0	24.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038078/10674_0009_idba_bin.133.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038078/10674_0009_idba_bin.133.fa.gz
rumen__10674_0009_idba_bin.136	rumen__10674_0009_idba_bin.136	rumen	rumen	Bacteria	10674_0009_idba_bin.136	10674_0009_idba	bin.136		ERZ1038079	webin-genome-10674_0009_idba_bin.136	10674_0009_idba_bin.136.fa.gz	rumen__10674_0009_idba_bin.136.faa	rumen__10674_0009_idba_bin.136	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.136.faa	1952.0	26.0	0.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038079/10674_0009_idba_bin.136.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038079/10674_0009_idba_bin.136.fa.gz
rumen__10674_0009_idba_bin.138	rumen__10674_0009_idba_bin.138	rumen	rumen	Bacteria	10674_0009_idba_bin.138	10674_0009_idba	bin.138		ERZ1038080	webin-genome-10674_0009_idba_bin.138	10674_0009_idba_bin.138.fa.gz	rumen__10674_0009_idba_bin.138.faa	rumen__10674_0009_idba_bin.138	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.138.faa	2348.0	26.0	1.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038080/10674_0009_idba_bin.138.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038080/10674_0009_idba_bin.138.fa.gz
rumen__10674_0009_idba_bin.139	rumen__10674_0009_idba_bin.139	rumen	rumen	Bacteria	10674_0009_idba_bin.139	10674_0009_idba	bin.139		ERZ1038081	webin-genome-10674_0009_idba_bin.139	10674_0009_idba_bin.139.fa.gz	rumen__10674_0009_idba_bin.139.faa	rumen__10674_0009_idba_bin.139	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.139.faa	1982.0	26.0	2.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038081/10674_0009_idba_bin.139.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038081/10674_0009_idba_bin.139.fa.gz
rumen__10674_0009_idba_bin.14	rumen__10674_0009_idba_bin.14	rumen	rumen	Bacteria	10674_0009_idba_bin.14	10674_0009_idba	bin.14		ERZ1038082	webin-genome-10674_0009_idba_bin.14	10674_0009_idba_bin.14.fa.gz	rumen__10674_0009_idba_bin.14.faa	rumen__10674_0009_idba_bin.14	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.14.faa	2087.0	26.0	3.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038082/10674_0009_idba_bin.14.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038082/10674_0009_idba_bin.14.fa.gz
rumen__10674_0009_idba_bin.142	rumen__10674_0009_idba_bin.142	rumen	rumen	Bacteria	10674_0009_idba_bin.142	10674_0009_idba	bin.142		ERZ1038083	webin-genome-10674_0009_idba_bin.142	10674_0009_idba_bin.142.fa.gz	rumen__10674_0009_idba_bin.142.faa	rumen__10674_0009_idba_bin.142	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.142.faa	1969.0	26.0	4.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038083/10674_0009_idba_bin.142.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038083/10674_0009_idba_bin.142.fa.gz
rumen__10674_0009_idba_bin.144	rumen__10674_0009_idba_bin.144	rumen	rumen	Bacteria	10674_0009_idba_bin.144	10674_0009_idba	bin.144		ERZ1038084	webin-genome-10674_0009_idba_bin.144	10674_0009_idba_bin.144.fa.gz	rumen__10674_0009_idba_bin.144.faa	rumen__10674_0009_idba_bin.144	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.144.faa	1656.0	26.0	5.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038084/10674_0009_idba_bin.144.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038084/10674_0009_idba_bin.144.fa.gz
rumen__10674_0009_idba_bin.146	rumen__10674_0009_idba_bin.146	rumen	rumen	Bacteria	10674_0009_idba_bin.146	10674_0009_idba	bin.146		ERZ1038085	webin-genome-10674_0009_idba_bin.146	10674_0009_idba_bin.146.fa.gz	rumen__10674_0009_idba_bin.146.faa	rumen__10674_0009_idba_bin.146	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.146.faa	1730.0	26.0	6.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038085/10674_0009_idba_bin.146.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038085/10674_0009_idba_bin.146.fa.gz
rumen__10674_0009_idba_bin.148	rumen__10674_0009_idba_bin.148	rumen	rumen	Bacteria	10674_0009_idba_bin.148	10674_0009_idba	bin.148		ERZ1038086	webin-genome-10674_0009_idba_bin.148	10674_0009_idba_bin.148.fa.gz	rumen__10674_0009_idba_bin.148.faa	rumen__10674_0009_idba_bin.148	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.148.faa	1924.0	26.0	7.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038086/10674_0009_idba_bin.148.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038086/10674_0009_idba_bin.148.fa.gz
rumen__10674_0009_idba_bin.149	rumen__10674_0009_idba_bin.149	rumen	rumen	Bacteria	10674_0009_idba_bin.149	10674_0009_idba	bin.149		ERZ1038087	webin-genome-10674_0009_idba_bin.149	10674_0009_idba_bin.149.fa.gz	rumen__10674_0009_idba_bin.149.faa	rumen__10674_0009_idba_bin.149	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.149.faa	710.0	26.0	8.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038087/10674_0009_idba_bin.149.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038087/10674_0009_idba_bin.149.fa.gz
rumen__10674_0009_idba_bin.15	rumen__10674_0009_idba_bin.15	rumen	rumen	Bacteria	10674_0009_idba_bin.15	10674_0009_idba	bin.15		ERZ1038088	webin-genome-10674_0009_idba_bin.15	10674_0009_idba_bin.15.fa.gz	rumen__10674_0009_idba_bin.15.faa	rumen__10674_0009_idba_bin.15	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.15.faa	1558.0	26.0	9.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038088/10674_0009_idba_bin.15.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038088/10674_0009_idba_bin.15.fa.gz
rumen__10674_0009_idba_bin.151	rumen__10674_0009_idba_bin.151	rumen	rumen	Bacteria	10674_0009_idba_bin.151	10674_0009_idba	bin.151		ERZ1038089	webin-genome-10674_0009_idba_bin.151	10674_0009_idba_bin.151.fa.gz	rumen__10674_0009_idba_bin.151.faa	rumen__10674_0009_idba_bin.151	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.151.faa	2315.0	26.0	10.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038089/10674_0009_idba_bin.151.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038089/10674_0009_idba_bin.151.fa.gz
rumen__10674_0009_idba_bin.153	rumen__10674_0009_idba_bin.153	rumen	rumen	Bacteria	10674_0009_idba_bin.153	10674_0009_idba	bin.153		ERZ1038090	webin-genome-10674_0009_idba_bin.153	10674_0009_idba_bin.153.fa.gz	rumen__10674_0009_idba_bin.153.faa	rumen__10674_0009_idba_bin.153	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.153.faa	1659.0	26.0	11.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038090/10674_0009_idba_bin.153.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038090/10674_0009_idba_bin.153.fa.gz
rumen__10674_0009_idba_bin.157	rumen__10674_0009_idba_bin.157	rumen	rumen	Bacteria	10674_0009_idba_bin.157	10674_0009_idba	bin.157		ERZ1038091	webin-genome-10674_0009_idba_bin.157	10674_0009_idba_bin.157.fa.gz	rumen__10674_0009_idba_bin.157.faa	rumen__10674_0009_idba_bin.157	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.157.faa	1735.0	26.0	12.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038091/10674_0009_idba_bin.157.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038091/10674_0009_idba_bin.157.fa.gz
rumen__10674_0009_idba_bin.158	rumen__10674_0009_idba_bin.158	rumen	rumen	Bacteria	10674_0009_idba_bin.158	10674_0009_idba	bin.158		ERZ1038092	webin-genome-10674_0009_idba_bin.158	10674_0009_idba_bin.158.fa.gz	rumen__10674_0009_idba_bin.158.faa	rumen__10674_0009_idba_bin.158	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.158.faa	1742.0	26.0	13.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038092/10674_0009_idba_bin.158.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038092/10674_0009_idba_bin.158.fa.gz
rumen__10674_0009_idba_bin.159	rumen__10674_0009_idba_bin.159	rumen	rumen	Bacteria	10674_0009_idba_bin.159	10674_0009_idba	bin.159		ERZ1038093	webin-genome-10674_0009_idba_bin.159	10674_0009_idba_bin.159.fa.gz	rumen__10674_0009_idba_bin.159.faa	rumen__10674_0009_idba_bin.159	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.159.faa	1556.0	26.0	14.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038093/10674_0009_idba_bin.159.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038093/10674_0009_idba_bin.159.fa.gz
rumen__10674_0009_idba_bin.161	rumen__10674_0009_idba_bin.161	rumen	rumen	Bacteria	10674_0009_idba_bin.161	10674_0009_idba	bin.161		ERZ1038094	webin-genome-10674_0009_idba_bin.161	10674_0009_idba_bin.161.fa.gz	rumen__10674_0009_idba_bin.161.faa	rumen__10674_0009_idba_bin.161	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.161.faa	1955.0	26.0	15.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038094/10674_0009_idba_bin.161.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038094/10674_0009_idba_bin.161.fa.gz
rumen__10674_0009_idba_bin.162	rumen__10674_0009_idba_bin.162	rumen	rumen	Bacteria	10674_0009_idba_bin.162	10674_0009_idba	bin.162		ERZ1038095	webin-genome-10674_0009_idba_bin.162	10674_0009_idba_bin.162.fa.gz	rumen__10674_0009_idba_bin.162.faa	rumen__10674_0009_idba_bin.162	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.162.faa	2152.0	26.0	16.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038095/10674_0009_idba_bin.162.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038095/10674_0009_idba_bin.162.fa.gz
rumen__10674_0009_idba_bin.163	rumen__10674_0009_idba_bin.163	rumen	rumen	Bacteria	10674_0009_idba_bin.163	10674_0009_idba	bin.163		ERZ1038096	webin-genome-10674_0009_idba_bin.163	10674_0009_idba_bin.163.fa.gz	rumen__10674_0009_idba_bin.163.faa	rumen__10674_0009_idba_bin.163	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.163.faa	1722.0	26.0	17.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038096/10674_0009_idba_bin.163.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038096/10674_0009_idba_bin.163.fa.gz
rumen__10674_0009_idba_bin.165	rumen__10674_0009_idba_bin.165	rumen	rumen	Bacteria	10674_0009_idba_bin.165	10674_0009_idba	bin.165		ERZ1038097	webin-genome-10674_0009_idba_bin.165	10674_0009_idba_bin.165.fa.gz	rumen__10674_0009_idba_bin.165.faa	rumen__10674_0009_idba_bin.165	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.165.faa	1547.0	26.0	18.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038097/10674_0009_idba_bin.165.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038097/10674_0009_idba_bin.165.fa.gz
rumen__10674_0009_idba_bin.168	rumen__10674_0009_idba_bin.168	rumen	rumen	Bacteria	10674_0009_idba_bin.168	10674_0009_idba	bin.168		ERZ1038098	webin-genome-10674_0009_idba_bin.168	10674_0009_idba_bin.168.fa.gz	rumen__10674_0009_idba_bin.168.faa	rumen__10674_0009_idba_bin.168	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.168.faa	1902.0	26.0	19.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038098/10674_0009_idba_bin.168.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038098/10674_0009_idba_bin.168.fa.gz
rumen__10674_0009_idba_bin.169	rumen__10674_0009_idba_bin.169	rumen	rumen	Bacteria	10674_0009_idba_bin.169	10674_0009_idba	bin.169		ERZ1038099	webin-genome-10674_0009_idba_bin.169	10674_0009_idba_bin.169.fa.gz	rumen__10674_0009_idba_bin.169.faa	rumen__10674_0009_idba_bin.169	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.169.faa	1456.0	26.0	20.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038099/10674_0009_idba_bin.169.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038099/10674_0009_idba_bin.169.fa.gz
rumen__10674_0009_idba_bin.171	rumen__10674_0009_idba_bin.171	rumen	rumen	Bacteria	10674_0009_idba_bin.171	10674_0009_idba	bin.171		ERZ1038100	webin-genome-10674_0009_idba_bin.171	10674_0009_idba_bin.171.fa.gz	rumen__10674_0009_idba_bin.171.faa	rumen__10674_0009_idba_bin.171	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.171.faa	2291.0	26.0	21.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038100/10674_0009_idba_bin.171.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038100/10674_0009_idba_bin.171.fa.gz
rumen__10674_0009_idba_bin.172	rumen__10674_0009_idba_bin.172	rumen	rumen	Bacteria	10674_0009_idba_bin.172	10674_0009_idba	bin.172		ERZ1038101	webin-genome-10674_0009_idba_bin.172	10674_0009_idba_bin.172.fa.gz	rumen__10674_0009_idba_bin.172.faa	rumen__10674_0009_idba_bin.172	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.172.faa	3374.0	26.0	22.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038101/10674_0009_idba_bin.172.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038101/10674_0009_idba_bin.172.fa.gz
rumen__10674_0009_idba_bin.18	rumen__10674_0009_idba_bin.18	rumen	rumen	Bacteria	10674_0009_idba_bin.18	10674_0009_idba	bin.18		ERZ1038102	webin-genome-10674_0009_idba_bin.18	10674_0009_idba_bin.18.fa.gz	rumen__10674_0009_idba_bin.18.faa	rumen__10674_0009_idba_bin.18	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.18.faa	2917.0	26.0	23.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038102/10674_0009_idba_bin.18.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038102/10674_0009_idba_bin.18.fa.gz
